Incident_ID,Incident_Date,City,Address,Victims_Killed,Victims_Injured,Suspects_Killed,Suspects_Injured,Suspects_Arrested
2247652,4-Mar-22,Detroit,Kennebec St and Bradford Ave,0,1,0,0,0
2249369,4-Mar-22,Detroit,19900 McIntyre St,0,0,0,0,0
2246124,2-Mar-22,Detroit,W McNichols Rd and Forrer St,0,1,0,0,1
2244886,2-Mar-22,Detroit,N/A,0,1,0,0,0
2244867,1-Mar-22,Detroit,12600 block of Outer Dr W,0,1,0,0,0
2243107,27-Feb-22,Detroit,17700 block of Lumpkin St,0,1,0,0,1
2242495,27-Feb-22,Detroit,Wayburn St and Casino Ave,0,1,0,0,0
2242497,27-Feb-22,Detroit,14000 W McNichols Rd,0,2,0,0,0
2242365,26-Feb-22,Detroit,12000 block of Park Dr,0,1,0,0,0
2242359,26-Feb-22,Detroit,N/A,0,1,0,0,0
2243647,26-Feb-22,Detroit,2600 block of E Jefferson,0,1,0,0,0
2242371,25-Feb-22,Detroit,1200 E State Fair Ave,0,1,0,0,0
2242316,25-Feb-22,Detroit,Dickerson Ave and E Warren Ave,0,0,1,0,0
2241344,24-Feb-22,Detroit,N/A,0,1,0,0,0
2244404,24-Feb-22,Detroit,12040 block of Greenfield Rd,1,0,0,0,1
2241890,24-Feb-22,Detroit,16100 block of Meyers Rd,1,0,0,0,0
2240902,23-Feb-22,Detroit,Schoolcraft Rd and Asbury Park,0,1,0,0,0
2240899,23-Feb-22,Detroit,Monica St and Burlingame St,0,1,0,0,0
2239882,22-Feb-22,Detroit,17500 block of Greenfield Rd,0,1,0,0,0
2239895,22-Feb-22,Detroit,I-94 and 14th St,0,1,0,0,0
2238251,20-Feb-22,Detroit,Stout St and Trojan Ave,0,1,0,0,0
2507031,20-Jan-23,Detroit,13550 Telegraph Rd,1,0,0,0,2
2369053,25-Jul-22,Detroit,22300 block of W Warren Ave,1,0,0,0,1
2526997,16-Feb-23,Dimondale,100 block of Cherry St,1,0,1,0,0
2447930,29-Oct-22,Dimondale,200 block of W Quincy St,0,1,0,0,1
2401805,29-Aug-22,Dowagiac,57072 Riverside Dr,0,0,0,0,1
2627500,15-Jun-23,Eastpointe,16000 block of Stricker Ave,1,0,0,0,1
2584922,29-Apr-23,Eastpointe,23000 Roxana Ave,0,1,0,0,0
2574769,16-Apr-23,Eastpointe,22400 block of Gascony Ave,0,1,0,0,0
2573043,14-Apr-23,Eastpointe,17800 block of Stephens Rd,0,1,0,0,0
2555670,27-Mar-23,Eastpointe,Normandy Ave,0,0,0,1,1
2551135,15-Mar-23,Eastpointe,16800 block of Toepfer Dr,0,1,0,0,1
2490039,27-Dec-22,Eastpointe,17000 block of Veronica Ave,1,0,0,0,1
2481698,13-Dec-22,Eastpointe,23000 block of Hayes Ave,0,0,0,1,1
2461952,16-Nov-22,Eastpointe,18000 block of Holland Ave,0,0,1,0,0
2429219,30-Sep-22,Eastpointe,Ego Ave and Kelly Rd,0,1,0,0,0
2427994,30-Sep-22,Eastpointe,Stricker Ave and David Ave,0,0,1,0,0
2421319,22-Sep-22,Eastpointe,Gratiot Ave and 8 Mile,0,1,0,0,0
2384184,9-Aug-22,Eastpointe,16000 block of Juliana Ave,0,1,0,0,0
2357132,5-Jul-22,Eastpointe,17000 block of Sprenger Ave,0,1,0,0,1
2297070,8-May-22,Eastpointe,21530 N Gratiot Ave,0,2,0,0,0
2263160,25-Mar-22,Eastpointe,15700 block of Veronica Ave,2,0,0,0,1
2445961,26-Oct-22,Eaton Rapids,Kinneville Rd and Mike Simpson Dr,1,0,1,0,0
2472360,1-Dec-22,Ecorse,27225 W Outer Dr,0,0,0,0,1
2321193,4-Jun-22,Ecorse,3800 block of W Jefferson Ave,0,4,0,0,0
2315705,28-May-22,Ecorse,266 Hyacinthe St,1,0,0,0,0
2315702,26-May-22,Ecorse,266 Hyacinthe St,0,1,0,0,0
2398094,24-Aug-22,Edwardsburg,25000 block of Redfield St,1,0,0,0,1
2450272,1-Nov-22,Farmington,33230 Slocum Dr,0,1,0,0,1
2239509,21-Feb-22,Farmington,31066 W 12 Mile Rd,0,1,0,0,1
2586839,28-Apr-23,Farwell,N/A,1,0,0,0,0
2497720,7-Jan-23,Fennville,1101 54th St,3,0,1,0,0
2582000,15-Aug-22,Fenton,Linden Rd and W Thompson Rd,0,1,0,0,1
2603220,20-May-23,Ferndale,10200 Eight Mile Rd,1,0,0,0,1
2564153,4-Apr-23,Ferndale,781 E Webster St,0,0,0,1,0
2358585,12-Jul-22,Flat Rock,24000 block of Chippewa Dr,0,1,0,0,1
2644627,5-Jul-23,Flint,2800 block of Mallery St,0,4,0,0,0
2641576,3-Jul-23,Flint,3102 Fox Cir,0,2,0,0,0
2641570,2-Jul-23,Flint,800 block of Chatham Dr,1,0,0,0,0
2621025,8-Jun-23,Flint,2400 block of Lapeer Rd,0,1,0,0,0
2614243,1-Jun-23,Flint,615 S Harrison St,1,0,0,0,1
2614277,27-May-23,Flint,3102 Fox Cir,1,0,0,0,0
2606734,23-May-23,Flint,600 block of W Lorado St,1,0,0,0,2
2606797,23-May-23,Flint,2102 Dort Hwy,0,1,0,0,0
2604100,21-May-23,Flint,2361 Austins Pkwy,1,1,0,0,0
2606096,18-May-23,Flint,Chestnut St and W Holbrook Ave,1,0,0,0,0
2595373,11-May-23,Flint,2300 block of Devon Ln,0,1,0,0,0
2595378,10-May-23,Flint,1500 block of N Franklin Ave,1,0,0,0,1
2585980,1-May-23,Flint,2820 Saginaw St,0,1,0,0,1
2588071,29-Apr-23,Flint,2905 Saginaw St,0,1,0,0,0
2571209,12-Apr-23,Flint,2400 block of Leith St,0,1,0,0,0
2563393,3-Apr-23,Flint,3701 Van Buren Ave,1,0,0,0,1
2563323,2-Apr-23,Flint,900 block of Welch Blvd,0,3,0,0,1
2595429,1-Apr-23,Flint,6000 block of Bermuda Ln,1,0,0,0,1
2563318,1-Apr-23,Flint,3400 block of Mason St,0,1,0,0,0
2552013,22-Mar-23,Flint,2300 block of Davison Rd,1,0,0,0,0
2535537,27-Feb-23,Flint,2900 block of N Saginaw St,0,1,0,0,0
2530721,18-Feb-23,Flint,523 W Carpenter Rd,1,0,0,0,1
2524221,11-Feb-23,Flint,3102 Fox Cir,1,1,0,0,2
2522494,16-Jan-23,Flint,Chippewa St,1,0,0,0,1
2494058,2-Jan-23,Flint,3900 block of Blackington Ave,1,0,0,0,1
2487602,23-Dec-22,Flint,3270 Clovertree Ln,1,1,0,0,0
2479303,9-Dec-22,Flint,N/A,0,1,0,0,0
2476446,2-Dec-22,Flint,2400 block of S Grand Traverse St,1,0,0,0,0
2460222,15-Nov-22,Flint,1700 block of Barbara Dr,0,1,0,0,0
2459439,13-Nov-22,Flint,2900 block of Branch Rd,1,0,0,0,0
2471719,5-Nov-22,Flint,300 block of W 4th Ave,1,0,0,0,0
2450228,31-Oct-22,Flint,3102 Fox Cir,1,0,0,0,0
2442378,20-Oct-22,Flint,2200 block of Blades Ave,1,0,0,0,0
2439301,16-Oct-22,Flint,2600 block of Prospect St,1,0,0,0,1
2430043,3-Oct-22,Flint,900 block of Root St,1,1,0,0,0
2417813,17-Sep-22,Flint,G3348 Flushing Rd,1,0,0,0,1
2407804,5-Sep-22,Flint,N Ballenger Hwy and Berkley St,0,2,0,0,0
2401771,28-Aug-22,Flint,5533 N Saginaw St,0,1,0,0,0
2388606,15-Aug-22,Flint,2400 block of Trout Dr,0,1,0,0,0
2388662,14-Aug-22,Flint,4000 block of Frazer St,1,0,0,0,0
2366073,20-Jul-22,Flint,2000 block of Arlington Ave,0,1,0,0,0
2362312,17-Jul-22,Flint,2700 block of Milliken Ct,1,0,0,0,0
2356982,8-Jul-22,Flint,1324 W Court St,0,1,0,0,0
2351830,6-Jul-22,Flint,5000 block of Griggs Dr,0,1,0,0,0
2351816,5-Jul-22,Flint,3600 block of Aurora Ct,1,1,0,0,0
2347103,2-Jul-22,Flint,2700 block of Sloan St,0,2,0,0,0
2345000,30-Jun-22,Flint,3800 block of Sterling St,0,2,0,0,0
2343765,28-Jun-22,Flint,Dort Hwy and E Atherton Rd,0,1,0,0,0
2341908,27-Jun-22,Flint,5400 block of Clubok Dr,0,2,0,0,0
2320245,2-Jun-22,Flint,3400 block of Herrick St,0,1,0,0,0
2317927,1-Jun-22,Flint,1000 block of E Foss Ave,1,1,0,0,0
2316704,30-May-22,Flint,5500 block of Susan St,0,1,0,0,0
2316711,29-May-22,Flint,1600 block of New York Ave,0,1,0,0,0
2316708,29-May-22,Flint,4029 Pengelly Rd,0,1,0,0,0
2316107,29-May-22,Flint,400 block of S Saginaw St,1,0,0,0,0
2312167,25-May-22,Flint,Saginaw St and W 12th St,0,1,0,0,0
2303547,14-May-22,Flint,1400 block of Brabyn Ave,1,0,0,0,1
2294677,4-May-22,Flint,201 W Pierson Rd,1,0,0,0,1
2292367,2-May-22,Flint,1900 block of Miller Rd,0,1,0,0,0
2287412,24-Apr-22,Flint,1000 block of E Foss Ave,0,3,0,0,0
2286529,23-Apr-22,Flint,4418 W Pierson Rd,2,0,0,0,0
2285019,21-Apr-22,Flint,1000 block of W Bristol Rd,0,0,1,0,0
2270230,3-Apr-22,Flint,2638 Flushing Rd,1,0,0,0,1
2266451,29-Mar-22,Flint,4200 Miller Rd,1,0,0,0,1
2262691,24-Mar-22,Flint,Ave A and E Baker St,1,0,0,0,0
2261841,23-Mar-22,Flint,1200 block of Alvord Ave,0,1,0,0,0
2254015,15-Mar-22,Flint,1102 N Ballenger Hwy,1,0,0,0,1
2249464,8-Mar-22,Flint,2200 block of W Carpenter Rd,2,0,0,0,1
2245113,2-Mar-22,Flint,2000 block of Averill Ave,0,1,0,0,1
2348807,4-Jul-22,Fraser,17195 Fraser Woods Dr,1,0,0,0,1
2458049,11-Nov-22,Fremont,Sleeper Ave and W 80th St,1,0,0,0,0
2332613,16-Jun-22,Fremont,N Division Ave and E Main St,0,1,0,0,1
2601244,17-May-23,Gaines,Campus Park Dr SE,0,1,0,0,0
2458023,11-Nov-22,Gowen,14171 16 Mile Rd NE,0,1,0,0,0
2611090,28-May-23,Grand Blanc,7100 block of Glenmeadow Ct,1,0,0,0,0
2261135,23-Mar-22,Grand Haven,13600 block of Hofma Ct,0,0,1,0,0
2643317,4-Jul-23,Grand Rapids,Sycamore St SE and Jefferson Ave SE,1,0,0,0,0
2640680,1-Jul-23,Grand Rapids,Adams St SE and Madison Ave SE,0,1,0,0,0
2627543,17-Jun-23,Grand Rapids,Eastern Ave SE and Thomas St SE,0,1,0,0,0
2624448,13-Jun-23,Grand Rapids,Godwin Ave SE and Dickinson St SE,0,2,0,0,0
2613446,31-May-23,Grand Rapids,333 Commerce Ave SW,1,0,0,0,1
2611096,28-May-23,Grand Rapids,1400 block of 42nd St SE,0,1,0,0,0
2603263,20-May-23,Grand Rapids,Martin Luther King Jr St SE and Neland Ave SE,0,1,0,0,0
2603845,20-May-23,Grand Rapids,5200 block of 33rd St SE,0,1,0,0,0
2597911,14-May-23,Grand Rapids,Eastern Ave SE and MLK Jr St SE,0,1,0,0,0
2596685,12-May-23,Grand Rapids,400 block of 36th St,0,1,0,0,0
2594470,10-May-23,Grand Rapids,863 7th St NW,0,0,0,0,0
2589566,5-May-23,Grand Rapids,Union Ave SE and Worden St SE,0,1,0,0,0
2587545,3-May-23,Grand Rapids,1205 Cesar E Chavez Ave SW,0,0,0,0,0
2583731,27-Apr-23,Grand Rapids,400 block of Worden St SE,1,0,0,0,0
2579469,23-Apr-23,Grand Rapids,N/A,0,1,0,0,0
2572528,14-Apr-23,Grand Rapids,2100 block of Batchawana St SE,1,1,0,0,0
2562764,2-Apr-23,Grand Rapids,Bridge St NW and Seward Ave NW,0,1,0,0,0
2544539,12-Mar-23,Grand Rapids,Richmond St NW and Turner Ave NW,0,1,0,0,0
2542778,9-Mar-23,Grand Rapids,1410 Division Ave S,1,1,0,0,0
2542795,9-Mar-23,Grand Rapids,1800 Rosemont Ave SE,0,1,0,0,0
2539124,4-Mar-23,Grand Rapids,3333 28th St SE,1,0,0,0,0
2536722,28-Feb-23,Grand Rapids,M.L.K. Jr St SE and Alto Ave SE,0,1,0,0,0
2523885,12-Feb-23,Grand Rapids,1202 Leonard St NW,0,3,0,0,0
2523544,10-Feb-23,Grand Rapids,800 block of Butterworth St SW,1,0,0,0,1
2507351,21-Jan-23,Grand Rapids,100 block of Northbrook Dr SE,0,1,0,0,1
2507234,21-Jan-23,Grand Rapids,Lake Michigan Dr NW and Straight Ave NW,0,1,0,0,0
2505269,18-Jan-23,Grand Rapids,2133 Buchanan Ave SW,0,0,0,0,1
2503097,15-Jan-23,Grand Rapids,Alexander St SE and Alto Ave SE,0,1,0,0,1
2502599,14-Jan-23,Grand Rapids,1901 S Division Ave,1,0,0,0,0
2501876,11-Jan-23,Grand Rapids,100 Youell Ave SE,1,0,0,0,0
2497671,7-Jan-23,Grand Rapids,1900 block of Willard Ave,0,1,0,0,0
2493929,3-Jan-23,Grand Rapids,533 Stocking Ave NW,0,2,0,0,0
2492439,1-Jan-23,Grand Rapids,Blaine Ave SE and Boston St SE,1,0,0,0,0
2492455,1-Jan-23,Grand Rapids,Weston St SW and Division Ave S,0,1,0,0,1
2492445,1-Jan-23,Grand Rapids,N/A,0,1,0,0,0
2492443,1-Jan-23,Grand Rapids,Neland Ave SE and Thomas St SE,0,1,0,0,0
2492441,1-Jan-23,Grand Rapids,Division Ave S and Rose St SW,0,1,0,0,0
2491930,31-Dec-22,Grand Rapids,N/A,0,1,0,0,0
2491495,29-Dec-22,Grand Rapids,Delaware St SE and Madison Ave SE,1,0,0,0,0
2488903,26-Dec-22,Grand Rapids,Canton St SW and S Division Ave,1,0,0,0,1
2483785,18-Dec-22,Grand Rapids,Adams St SE and Kalamazoo Ave SE,0,1,0,0,0
2473152,2-Dec-22,Grand Rapids,Plymouth Ave SE and Burton St SE,0,1,0,0,0
2472369,1-Dec-22,Grand Rapids,La Belle St SE and Jefferson Ave SE,0,0,1,0,0
2471725,30-Nov-22,Grand Rapids,Kensington Ave SW and Hayden St SW,0,1,0,0,0
2466263,23-Nov-22,Grand Rapids,2932 Marshall Ave SE,0,2,0,0,0
2458913,12-Nov-22,Grand Rapids,2000 block of Division Ave S,0,1,0,0,0
2458208,12-Nov-22,Grand Rapids,S Division Ave and Burton St SE,0,1,0,0,0
2457402,10-Nov-22,Grand Rapids,900 block of Worden St SE,0,1,0,0,0
2457392,10-Nov-22,Grand Rapids,100 block of Elm St SW,0,1,0,0,0
2454723,6-Nov-22,Grand Rapids,Boston St SE and Kalamazoo Ave SE,0,1,0,0,0
2447922,29-Oct-22,Grand Rapids,Eastern Ave SE and 28th St SE,0,1,0,0,0
2445951,26-Oct-22,Grand Rapids,Sheridan Ave SW and Beacon St SW,0,1,0,0,0
2445337,25-Oct-22,Grand Rapids,2133 Buchanan Ave SW,0,0,0,0,1
2435218,11-Oct-22,Grand Rapids,Cesar E Chavez Ave SW and Hall St SW,0,1,0,0,0
2435133,11-Oct-22,Grand Rapids,44th St and Eastern Ave SE,1,0,0,0,0
2428665,2-Oct-22,Grand Rapids,Burton St SW and Division St,0,1,0,0,0
2428016,30-Sep-22,Grand Rapids,Bridge St NW and Pettibone Ave,0,1,0,0,0
2421020,21-Sep-22,Grand Rapids,Fair St SE and Jefferson Ave SE,0,1,0,0,0
2412289,11-Sep-22,Grand Rapids,N/A,0,4,0,0,0
2406174,4-Sep-22,Grand Rapids,2662 Division Ave S,0,1,1,0,0
2399680,27-Aug-22,Grand Rapids,Stewart St SW and S Division Ave,1,0,0,0,2
2397378,25-Aug-22,Grand Rapids,Forrester St SE and Bonita Dr SE,0,0,0,1,0
2397376,24-Aug-22,Grand Rapids,821 Oakdale St SE,0,1,0,0,0
2388127,15-Aug-22,Grand Rapids,Fairbanks St NE and Clancy Ave NE,0,1,0,0,0
2386320,13-Aug-22,Grand Rapids,Baxter Ave SE and Diamond Ave SE,0,2,0,0,0
2385747,12-Aug-22,Grand Rapids,Eastern Ave SE and Burton St SE,0,1,0,0,0
2376546,1-Aug-22,Grand Rapids,Eastern Ave SE and Hall St SE,0,1,0,0,0
2373929,30-Jul-22,Grand Rapids,1300 block of College Ave NE,1,0,0,0,0
2371465,27-Jul-22,Grand Rapids,1000 block of Benjamin Street SE,0,3,0,0,0
2371702,26-Jul-22,Grand Rapids,Alpine Ave NW and 6th St NW,0,1,0,0,0
2362693,18-Jul-22,Grand Rapids,801 MLK Jr St SE,0,1,0,0,0
2362709,17-Jul-22,Grand Rapids,Buchanan Ave SW and Griggs St SW,0,1,0,0,0
2362704,17-Jul-22,Grand Rapids,Lexington Ave NW and California St NW,0,1,0,0,0
2361609,17-Jul-22,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,0,0,0
2361900,16-Jul-22,Grand Rapids,Temple St SE and Eastern Ave SE,0,1,0,0,0
2359792,13-Jul-22,Grand Rapids,200 block of Brown St SE,0,2,0,0,0
2354167,8-Jul-22,Grand Rapids,Plymouth Ave NE and Matilda St NE,0,1,0,0,1
2354155,8-Jul-22,Grand Rapids,800 block of Wealthy St SE,0,2,0,0,1
2351773,6-Jul-22,Grand Rapids,E Beltline Ave SE and Burton St SE,0,1,0,0,0
2349522,4-Jul-22,Grand Rapids,1100 block of Prince St SE,0,1,0,0,0
2348903,4-Jul-22,Grand Rapids,500 block of Leonard St,1,0,0,0,1
2347108,1-Jul-22,Grand Rapids,Francis Ave SE and Burton St SE,0,1,0,0,0
2346117,30-Jun-22,Grand Rapids,400 block of Harlan Ave NE,0,1,0,0,0
2342047,27-Jun-22,Grand Rapids,2000 block of Cascade Lakes Cir,0,1,0,0,0
2338463,23-Jun-22,Grand Rapids,MLK Jr St SE and Eastern Ave SE,2,0,0,0,1
2334724,19-Jun-22,Grand Rapids,Sycamore St SE and Lafayette Ave SE,0,1,0,0,0
2334951,19-Jun-22,Grand Rapids,301 Ionia Ave SW,0,1,0,0,0
2334374,19-Jun-22,Grand Rapids,Griggs St SE and Division St,0,4,0,0,0
2331102,14-Jun-22,Grand Rapids,1100 block of Prince St SE,0,2,0,0,0
2336759,6-Jun-22,Grand Rapids,Horton Ave SE and Alger St SE,1,0,0,0,1
2321693,5-Jun-22,Grand Rapids,Pearl St NW and Ottawa Ave NW,1,3,0,0,1
2316054,30-May-22,Grand Rapids,1100 block of Dallas Ave SE,1,0,0,0,0
2315205,28-May-22,Grand Rapids,800 block of Alpine Ave NW,1,0,0,0,1
2315210,28-May-22,Grand Rapids,Cedar St NE and Lafayette Ave NE,0,3,0,0,0
2311228,24-May-22,Grand Rapids,Cherry St SE and Division Ave,1,0,0,0,1
2311364,24-May-22,Grand Rapids,6455 Division Ave S,1,0,0,0,1
2303730,16-May-22,Grand Rapids,2700 block of E Beltline Ave SE,0,1,0,0,0
2304750,16-May-22,Grand Rapids,N/A,0,1,0,0,0
2302725,15-May-22,Grand Rapids,800 block of MLK Jr St SE,1,0,0,0,0
2302477,14-May-22,Grand Rapids,4301 Kalamazoo Ave SE,1,1,0,0,0
2295048,5-May-22,Grand Rapids,2300 block of Buchanan Ave SW,0,1,0,0,0
2295219,5-May-22,Grand Rapids,1200 block of Cass Ave SE,0,2,0,0,0
2292849,1-May-22,Grand Rapids,1880 Stonebrook Dr NE,1,0,0,0,1
2289940,27-Apr-22,Grand Rapids,563 Sunbrook St SE,1,0,0,0,1
2297035,27-Apr-22,Grand Rapids,500 block of Sunbrook St SE,1,0,0,0,1
2288967,26-Apr-22,Grand Rapids,400 block of Dickinson St SE,0,1,0,0,0
2280697,16-Apr-22,Grand Rapids,400 block of Hall St SW,0,3,0,0,0
2271656,5-Apr-22,Grand Rapids,Buchanan Ave SW and Banner St SW,0,1,0,0,0
2270210,4-Apr-22,Grand Rapids,Nelson Ave SE and Griggs St SE,0,0,1,0,0
2265761,29-Mar-22,Grand Rapids,28th St SE and Eastern Ave SE,0,1,0,0,0
2257147,17-Mar-22,Grand Rapids,743 Division Ave S,0,1,0,0,0
2247729,6-Mar-22,Grand Rapids,2100 block of 28th St SE,0,1,0,0,0
2246730,4-Mar-22,Grand Rapids,Muskegon Ave NW and Leonard St NW,0,1,0,0,0
2240415,23-Feb-22,Grand Rapids,510 68th St SW,0,0,0,0,2
2456289,9-Nov-22,Grand Rapids,Kran Ave SE and Minosa Dr SE,0,1,0,0,0
2511163,25-Jan-23,Grand Rapids,Lake Drive SE and Plymouth Ave SE,1,0,0,0,0
2603082,19-May-23,Grand Rapids,2700 Mariner Dr SE,1,0,0,0,0
2584703,29-Apr-23,Grand Rapids,2701 E Beltline Ave SE,1,0,0,0,1
2583726,28-Apr-23,Grand Rapids,3300 E Paris Ave SE,0,1,0,0,1
2533412,25-Feb-23,Grand Rapids,3333 28th St SE,0,1,0,0,0
2502601,13-Jan-23,Grand Rapids,Breton Rd SE and N Breton Ct SE,0,1,0,0,0
2486745,21-Dec-22,Grand Rapids,Kalamazoo Ave SE and 44th St,0,1,0,0,0
2468158,25-Nov-22,Grand Rapids,5128 St Louis Dr SE,1,0,0,0,0
2413947,13-Sep-22,Grand Rapids,4500 block of Bowen Blvd SE,0,1,0,0,0
2410964,8-Sep-22,Grand Rapids,56th St SE and Kelekent Ave SE,0,1,0,0,0
2362712,18-Jul-22,Grand Rapids,Campus Park Dr SE and 60th St SE,0,1,0,0,0
2352659,6-Jul-22,Grand Rapids,3328 Pheasant Ridge Dr,0,1,0,0,1
2307060,19-May-22,Grand Rapids,6230 Kalamazoo Ave SE,0,2,0,0,6
2268401,31-Mar-22,Grand Rapids,Division Ave S and 60th St SE,0,1,0,0,0
2252676,12-Mar-22,Grand Rapids,29th St SE and Radcliff Ave SE,1,0,0,0,1
2580580,24-Apr-23,Grand Rapids,4463 Leonard St NW,0,0,0,0,0
2541029,7-Mar-23,Grand Rapids,849 Maynard Ave NW,0,1,0,0,0
2580632,15-Feb-23,Grand Rapids,4463 Leonard St NW,0,0,0,0,2
2328715,12-Jun-22,Grant,N/A,1,0,0,0,1
2476426,7-Dec-22,Grosse Pointe,18201 Mack Ave,0,1,0,0,0
2567416,8-Apr-23,Hamtramck,N/A,0,3,0,0,0
2508892,22-Jan-23,Hamtramck,Klinger St and Carpenter Ave,0,2,0,0,0
2482655,16-Dec-22,Hamtramck,2024 Caniff St,1,0,0,0,0
2351357,5-Jul-22,Hamtramck,12025 Dequindre St,2,0,0,0,0
2340716,25-Jun-22,Hamtramck,13600 block of Dean St,0,1,0,0,0
2313107,26-May-22,Hamtramck,I-75,0,1,0,0,0
2302452,15-May-22,Hamtramck,13914 Joseph Campau Ave,0,3,0,0,0
2591553,7-May-23,Hanover,12400 Stony Point Rd,1,0,0,0,1
2385036,10-Aug-22,Harbor Springs,Middle Village Dr and S State St,1,0,0,0,1
2617161,31-May-23,Harper Woods,20225 Beaconsfield St,0,0,0,0,1
2604924,20-May-23,Harper Woods,19000 block of Washtenaw St,0,1,0,0,0
2577351,19-Apr-23,Harper Woods,20300 Kelly Rd,0,1,0,0,0
2563300,1-Apr-23,Harper Woods,20400 block of Fleetwood Dr,1,0,0,0,0
2404973,2-Sep-22,Harper Woods,19190 block of Woodside St,2,0,0,0,1
2328272,11-Jun-22,Harper Woods,19274 Rockcastle St,1,0,0,0,1
2324556,8-Jun-22,Harper Woods,20000 Harper Ave,0,1,0,0,1
2324659,8-Jun-22,Hartford,62000 block of 63rd St,0,1,0,0,0
2442337,21-Oct-22,Hazel Park,1400 E 10 Mile Rd,1,0,0,0,1
2608567,25-May-23,Hessel,N/A,1,0,0,0,1
2551827,22-Mar-23,Highland Park,400 block of Delmar Ct,1,2,1,0,0
2635700,26-Jun-23,Highland Park,Woodward Ave and W McNichols Rd,0,1,0,0,0
2615330,1-Jun-23,Highland Park,19375 Woodward Ave,1,0,0,0,0
2519073,4-Feb-23,Highland Park,W Buena Vista St,1,0,0,0,0
2520133,2-Feb-23,Highland Park,W McNichols Rd and Rosa Parks Blvd,3,0,0,0,0
2497194,6-Jan-23,Highland Park,2002 Puritan Ave,0,1,0,0,0
2480766,14-Dec-22,Highland Park,13000 Oakland Park Blvd,1,0,0,0,1
2470001,28-Nov-22,Highland Park,14201 2nd Ave,1,0,0,0,0
2450255,1-Nov-22,Highland Park,3rd Ave and Elmhurst St,1,1,0,0,0
2443422,23-Oct-22,Highland Park,16549 Woodward Ave,1,0,0,0,0
2404109,26-Aug-22,Highland Park,John R St and Rhode Island St,1,0,0,0,0
2355545,9-Jul-22,Highland Park,N/A,0,1,0,0,0
2335725,20-Jun-22,Highland Park,17000 block of Hamilton Ave,0,1,0,0,0
2272617,6-Apr-22,Highland Park,19400 block of Troy Pl,0,1,0,0,0
2257085,18-Mar-22,Highland Park,13933 Woodward Ave,1,0,0,0,1
2250731,9-Mar-22,Highland Park,14400 block of Oakland Ave,0,1,0,0,0
2603856,21-May-23,Holland,E 17th St and College Ave,1,0,0,0,0
2537927,3-Mar-23,Holland,1000 block of Abbey Ct,1,0,0,0,1
2457427,10-Nov-22,Holland,Riley St and Westland Ct,0,1,0,0,1
2334726,19-Jun-22,Holland,Lincoln Ave and E 39th St,1,0,0,0,1
2319381,1-Jun-22,Holland,E 16th St and College Ave,1,1,0,0,1
2302474,14-May-22,Holland,287 W 40th St,0,1,0,0,1
2264847,28-Mar-22,Holland,205 Douglas Ave,0,1,0,0,0
2495719,4-Jan-23,Holly,6200 block of Grange Hall Rd,0,1,0,0,0
2546083,14-Mar-23,Holt,5885 Holt Rd,0,0,0,0,1
2333549,16-Jun-22,Hopkins,26th St and 134th Ave,0,0,1,0,0
2356474,10-Jul-22,Houghton Lake,405 Erie St,3,0,1,0,0
2622674,11-Jun-23,Howell,1900 block of Oak Squire Ln,1,0,0,0,0
2486020,21-Dec-22,Inkster,3600 block of Williams St,2,0,0,0,0
2449491,31-Oct-22,Inkster,26739 Yale St,1,0,0,0,1
2425003,27-Sep-22,Inkster,26017 Michigan Ave,0,2,0,0,0
2407780,6-Sep-22,Inkster,4883 Hickory St,1,0,0,0,0
2383155,7-Aug-22,Inkster,N/A,0,1,0,0,0
2381427,6-Aug-22,Inkster,26017 Michigan Ave,1,0,0,0,1
2352143,2-Jul-22,Inkster,Fairwood St and Mt Vernon Dr,1,0,0,0,1
2333591,17-Jun-22,Inkster,29014 Rosewood St,1,1,0,0,1
2286614,24-Apr-22,Inkster,Hazelwood St and Middlebelt Rd,0,2,0,0,0
2284321,20-Apr-22,Inkster,2660 Hamlin Dr,1,0,0,0,0
2632880,21-Jun-23,Ionia,N/A,0,0,0,1,0
2288193,26-Apr-22,Ishpeming,350 Aspen Ridge School Rd,1,0,0,0,0
2629659,19-Jun-23,Jackson,150 block of Hollis St,1,0,0,0,0
2579480,23-Apr-23,Jackson,300 block of E Addison St,0,1,0,0,0
2575816,15-Apr-23,Jackson,W Michigan Ave and S Blackstone St,0,1,0,0,0
2539477,3-Mar-23,Jackson,621 E Michigan Ave,0,1,0,0,0
2530696,19-Feb-23,Jackson,79 Warwick Ct,0,1,0,0,0
2517352,2-Feb-23,Jackson,800 block of N Waterloo Ave,1,0,0,0,0
2490439,27-Dec-22,Jackson,200 block of N Bowen St,0,1,0,0,0
2466329,20-Nov-22,Jackson,400 block of W North St,0,1,0,0,0
2452973,1-Nov-22,Jackson,1400 block of Pringle Ave,0,1,0,0,1
2449245,29-Oct-22,Jackson,1800 block of Pringle Ave,1,0,0,0,0
2400130,28-Aug-22,Jackson,212 W Biddle St,1,0,0,0,1
2402836,28-Aug-22,Jackson,1601 E Michigan Ave,0,2,0,0,0
2376556,2-Aug-22,Jackson,1000 block of S Jackson St,0,0,1,0,0
2377509,2-Aug-22,Jackson,E High St and MLK Jr Dr,0,1,0,0,0
2317206,31-May-22,Jackson,200 block of E Robinson St,0,1,0,0,0
